,DATE,OUTFLOW,INFLOW,CATEGORY,ACCOUNT,MEMO,STATUS,UUID
,12/10/2021,"€14,90","€0,00",Fun Money,💳 Revolut,Prenda Abílio,✅,
,13/10/2021,"€19,28","€0,00",Girlfriend,💳 Revolut,Lingerie Manuela,✅,
,14/10/2021,"€31,70","€0,00",Fun Money,💰 Checking,Almoço Atena - FIM,✅,
,15/10/2021,"€0,00","€100,00",Crypto,💰 Checking,100 paus Miguel Binance,✅,
,15/10/2021,"€13,68","€0,00",Fun Money,💰 Checking,Tabaco + vinho,✅,
,16/10/2021,"€11,55","€6,77",Girlfriend,💰 Checking,Brunch + peq almoço + IVA Voucher,✅,
,17/10/2021,"€112,49","€0,00",Fun Money,💳 Revolut,Estadia Londres,✅,
,18/10/2021,"€31,98","€0,00",Clothing,💰 Checking,Roupa Lefties,✅,
,19/10/2021,"€12,25","€0,00",Dining Out,💰 Checking,Almoço Cave,✅,
,20/10/2021,"€30,00","€0,00",G,💰 Checking,G,✅,
,21/10/2021,"€0,00","€0,00",,💰 Checking,Londres,✅,
,22/10/2021,"€0,00","€0,00",,💰 Checking,Londres,✅,
,23/10/2021,"€0,00","€0,00",,💰 Checking,Londres,✅,
,24/10/2021,"€0,00","€0,00",,💰 Checking,Londres,✅,
,25/10/2021,"€0,00","€0,00",,💰 Checking,Londres,✅,
,26/10/2021,"€444,91","€0,00",Fun Money,💳 Revolut,Custo Total Londres,✅,
,27/10/2021,"€1,79","€9,00",G,💰 Checking,Talhas,✅,
,28/10/2021,"€0,00","€0,00",,💰 Checking,,✅,
,29/10/2021,"€0,00","€488,00",Available to budget,💰 Checking,Vencimento,✅,
,30/10/2021,"€0,00","€0,00",,💰 Checking,,✅,
,31/10/2021,"€20,00","€0,00",G,💰 Checking,G,✅,
,01/11/2021,"€27,53","€0,00",Fun Money,💰 Checking,Prenda Manuela conjunto + chaves Porto + Metro,✅,
,02/11/2021,"€6,50","€0,00",Dining Out,💳 Revolut,Almoço Abaco,✅,
,03/11/2021,"€18,83","€0,00",Dining Out,💳 Revolut,Francesinha + Café Nicola Porto + Arroz de Pato,✅,
,04/11/2021,"€15,63","€0,00",Auto Maintenance,💰 Checking,Infeção Urinária + Arroz de Pato,✅,
,05/11/2021,"€10,50","€0,00",Fun Money,💳 Revolut,Guilherme Duarte,✅,
,06/11/2021,"€4,50","€0,00",Auto Maintenance,💰 Checking,Giletes,✅,
,07/11/2021,"€21,27","€0,00",Auto Maintenance,💳 Revolut,Compras continente,✅,
,08/11/2021,"€0,00","€0,00",,💰 Checking,,✅,
,09/11/2021,"€0,00","€0,00",,💰 Checking,,✅,
,10/11/2021,"€0,00","€0,00",,💰 Checking,,✅,
,11/11/2021,"€0,00","€0,00",,💰 Checking,,✅,
,12/11/2021,"€0,00","€0,00",,💰 Checking,,✅,
,13/11/2021,"€4,80","€0,00",Spotify,💰 Checking,Spoti,✅,
,14/11/2021,"€3,60","€0,00",Gasoline,💰 Checking,Portagens,✅,
,15/11/2021,"€5,00","€0,00",G,💰 Checking,Ajudas de Custo G,✅,
,16/11/2021,"€2,65","€0,00",Crypto,💰 Checking,Token Metrics,✅,
,17/11/2021,"€16,01","€0,00",Auto Maintenance,💰 Checking,Continente + Metro,✅,
,18/11/2021,"€15,00","€0,00",Cell Phone Bill,💰 Checking,Telemóvel ,✅,
,19/11/2021,"€23,92","€6,00",Fun Money,💰 Checking,café + conversas de Miguel + rifas + App Verse + Bingo,✅,
,19/11/2021,"€2,49","€0,00",Auto Maintenance,💳 Revolut,Detergente Louça,✅,
,20/11/2021,"€30,24","€5,00",Gasoline,💰 Checking,Gasoleo + IVAucher,✅,
,20/11/2021,"€8,05","€0,00",Gasoline,💰 Checking,Portagens,✅,
,20/11/2021,"€10,00","€0,00",Fun Money,💰 Checking,Levantamento Noite,✅,
,20/11/2021,"€44,95","€0,00",Clothing,💳 Revolut,Calças,✅,
,21/11/2021,"€7,60","€0,00",Auto Maintenance,💰 Checking,café,✅,
,22/11/2021,"€154,98","€0,00",Clothing,💰 Checking,Botas Timb + Boxers Tiffosi,✅,
,23/11/2021,"€0,00","€0,00",,,,✅,
,24/11/2021,"€0,00","€0,00",,💰 Checking,,✅,
,25/11/2021,"€0,00","€0,00",,,,✅,
,26/11/2021,"€0,00","€1 287,96",Available to budget,💰 Checking,Vencimento (C/ Subs. Natal),✅,
,27/11/2021,"€6,60","€0,00",Fun Money,💰 Checking,Paulo + Mc Leite,✅,
,28/11/2021,"€46,00","€0,00",Girlfriend,💰 Checking,Voo a Barcelona,✅,
,29/11/2021,"€59,49","€6,00",Auto Maintenance,💰 Checking,Teste COVID + Gasosa + Poupa Mais,✅,
,30/11/2021,"€24,90","€0,00",G,💳 Revolut,Tabaq + G,✅,
,01/12/2021,"€27,23","€0,00",Water Bill,💰 Checking,Contas ,✅,
,02/12/2021,"€19,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,03/12/2021,"€1,00","€0,00",Fun Money,💳 Revolut,Tidal,✅,
,04/12/2021,"€6,00","€0,00",Auto Maintenance,💰 Checking,Multa de estacionamento,✅,
,05/12/2021,"€5,00","€0,00",Fun Money,💰 Checking,Aposta,✅,
,06/12/2021,"€13,80","€0,00",Gasoline,💰 Checking,Portagens,✅,
,07/12/2021,"€9,50","€0,00",G,💳 Revolut,Tabaco + Talhas,✅,
,08/12/2021,"€6,43","€0,00",Dining Out,💰 Checking,Almoço Ábaco,✅,
,09/12/2021,"€6,00","€0,00",Fun Money,💳 Revolut,Finos Ferro Bar,✅,
,10/12/2021,"€10,00","€0,00",Clothing,💰 Checking,Cera Timbs,✅,
,11/12/2021,"€2,00","€0,00",Gasoline,💰 Checking,Portagens,✅,
,12/12/2021,"€0,00","€0,00",,💰 Checking,,✅,
,13/12/2021,"€0,00","€0,00",,💰 Checking,,✅,
,14/12/2021,"€0,00","€0,00",,💰 Checking,,✅,
,15/12/2021,"€0,00","€24,46",Available to budget,💰 Checking,Transferência Edenred - BCP,✅,
,16/12/2021,"€64,60","€0,00",Auto Maintenance,💰 Checking,Bilhetes Metro + Via Verde + Barbeiro + Café,✅,
,17/12/2021,"€24,00","€5,83",Fun Money,💳 Revolut,Spiderman + Reembolso Edenred + G,✅,
,18/12/2021,"€0,00","€69,30",Crypto,💳 Revolut,70 da Binance,✅,
,18/12/2021,"€90,00","€0,00",Fun Money,💳 Revolut,Prenda Mãe,✅,
,19/12/2021,"€36,14","€0,00",Everything Else,💰 Checking,Vinho Pais Manuela + Livro Miguel Maia,✅,
,20/12/2021,"€3,58","€0,00",Auto Maintenance,💰 Checking,Testes covid,✅,
,21/12/2021,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Telemovel,✅,
,22/12/2021,"€40,00","€5,00",Gasoline,💰 Checking,Gasoleo CEPSA (1.496),✅,
,23/12/2021,"€14,00","€0,00",Spotify,💰 Checking,Spotify,✅,
,24/12/2021,"€0,00","€130,00",Available to budget,💰 Checking,Prendas,✅,
,25/12/2021,"€18,00","€0,00",G,💳 Revolut,G,✅,
,26/12/2021,"€1,00","€0,00",Auto Maintenance,💳 Revolut,Pão de Forma,✅,
,27/12/2021,"€2,99","€0,00",Fun Money,💳 Revolut,Carioca de limão - café Kiki + talhas,✅,
,28/12/2021,"€0,00","€1 671,46",Available to budget,💰 Checking,Transf Tio Mário + Ordenado + Ajudas de custo,✅,
,29/12/2021,"€20,00","€0,00",Auto Maintenance,💰 Checking,Ferraz,✅,
,29/12/2021,"€550,00","€0,00",Available to budget,💰 Checking,Transf Revo -> BCP,✅,
,29/12/2021,"€0,00","€550,00",Available to budget,💳 Revolut,Transf BCP -> Revo,✅,
,29/12/2021,"€8,86","€0,00",Auto Maintenance,💳 Revolut,Testes covid + leite,✅,
,30/12/2021,"€22,50","€0,00",Water Bill,💰 Checking,Contas,✅,
,31/12/2021,"€59,15","€5,00",Fun Money,💰 Checking,pda (G+casa+compras+iqos)+5 paus no chao + cafe,✅,
,01/01/2022,"€74,05","€0,00",Girlfriend,💰 Checking,Hotel Barcelona,✅,
,02/01/2022,"€0,00","€60,74",Available to budget,💰 Checking,Transf. Edenred,✅,
,03/01/2022,"€9,40","€0,00",Gasoline,💰 Checking,Portagens,✅,
,04/01/2022,"€10,00","€7,30",Fun Money,💰 Checking,Lanche,✅,
,05/01/2022,"€300,00","€0,00",House Rent,💰 Checking,Renda Janeiro,✅,
,06/01/2022,"€9,61","€0,00",Auto Maintenance,💰 Checking,Coisas para a casa,✅,
,07/01/2022,"€30,00","€5,00",Gasoline,💰 Checking,Gasolina,✅,
,08/01/2022,"€0,00","€0,00",,💰 Checking,,✅,
,09/01/2022,"€0,00","€0,00",,💰 Checking,,✅,
,10/01/2022,"€0,00","€0,00",,💰 Checking,,✅,
,11/01/2022,"€1 300,00","€0,00",Fun Money,💰 Checking,Macbook Pro ,✅,
,12/01/2022,"€2,67","€0,00",Auto Maintenance,💰 Checking,Compras Pingo Doce,✅,
,13/01/2022,"€22,50","€0,00",G,💳 Revolut,G,✅,
,14/01/2022,"€6,60","€0,00",Fun Money,💰 Checking,Prenda Pati,✅,
,15/01/2022,"€15,00","€0,00",Auto Maintenance,💰 Checking,Lavagem do carro,✅,
,16/01/2022,"€30,85","€0,00",Gasoline,💰 Checking,Gasoleo + portagens 13/1,✅,
,17/01/2022,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Tarifário Telemóvel,✅,
,18/01/2022,"€6,00","€0,00",Fun Money,💰 Checking,Multa,✅,
,19/01/2022,"€74,05","€148,10",Girlfriend,💰 Checking,Barcelona,✅,
,20/01/2022,"€23,90","€0,00",Auto Maintenance,💰 Checking,Compras continente + teste COVID + adaptador SATECHI,✅,
,21/01/2022,"€14,90","€0,00",Dining Out,💰 Checking,"Jantar ""o Afonso""",✅,
,22/01/2022,"€200,00","€0,00",Crypto,💳 Revolut,Cripto,✅,
,23/01/2022,"€13,27","€0,00",Auto Maintenance,💰 Checking,Compras Casa nova,✅,
,24/01/2022,"€11,40","€0,00",Auto Maintenance,💰 Checking,"Compras jantar, pão, papel higiénico, guardanapos, João Pires, cebolas",✅,
,25/01/2022,"€0,00","€0,00",Auto Maintenance,💰 Checking,,✅,
,26/01/2022,"€28,66","€5,00",Gasoline,💰 Checking,Gasolina + Portagens (30/01) + IVAucher,✅,
,27/01/2022,"€4,95","€1 085,68",Available to budget,💰 Checking,Ordenado + Portagens,✅,
,27/01/2022,"€0,00","€152,60",Available to budget,💰 Checking,Edenred,✅,
,27/01/2022,"€1 300,00","€0,00",Available to budget,💰 Checking,Transf Revo -> BCP,✅,
,27/01/2022,"€0,00","€1 300,00",Available to budget,💳 Revolut,Transf BCP -> Revo,✅,
,28/01/2022,"€13,45","€0,00",Dining Out,💰 Checking,Jantar Pizza + Jantar casa nova,✅,
,29/01/2022,"€2,05","€0,00",Fun Money,💰 Checking,Peq Almoço Continente,✅,
,30/01/2022,"€0,00","€0,00",Fun Money,💰 Checking,,✅,
,01/02/2022,"€20,90","€0,00",Auto Maintenance,💰 Checking,Compras continente + Teste COVID + zovirax,✅,
,02/02/2022,"€150,00","€0,00",House Rent,💰 Checking,Renda,✅,
,03/02/2022,"€5,75","€0,00",Gasoline,💰 Checking,Portagens,✅,
,04/02/2022,"€11,50","€0,00",Fun Money,💳 Revolut,Trigamilha Mae + Mc,✅,
,05/02/2022,"€39,58","€0,00",Girlfriend,💰 Checking,Voo Barcelona,✅,
,06/02/2022,"€72,30","€0,00",Fun Money,💰 Checking,Louis C.K.,✅,
,07/02/2022,"€15,05","€0,00",Auto Maintenance,💰 Checking,João Cabeleireiro + canetas + Treino Basket,✅,
,08/02/2022,"€0,00","€112,60",Available to budget,💰 Checking,Transf despesas Conti,✅,
,09/02/2022,"€27,93","€0,00",Water Bill,💰 Checking,Despesas Janeiro,✅,
,10/02/2022,"€8,45","€0,00",Dining Out,💰 Checking,Almoço Ábaco,✅,
,11/02/2022,"€59,19","€0,00",Fun Money,💰 Checking,Bola Basket + MX Master 3,✅,
,12/02/2022,"€25,23","€0,00",Auto Maintenance,💰 Checking,Compras Continente,✅,
,13/02/2022,"€30,00","€0,00",Gasoline,💰 Checking,Gaséleo - 1.646,✅,
,14/02/2022,"€17,89","€0,00",Auto Maintenance,💰 Checking,Continente + Compras jantar André,✅,
,15/02/2022,"€15,25","€0,00",Dining Out,💰 Checking,Jantar Manuela - Caldeireiro,✅,
,16/02/2022,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Tarifário Telemóvel,✅,
,17/02/2022,"€16,50","€0,00",Auto Maintenance,💰 Checking,Arranjo Mira + Metro,✅,
,18/02/2022,"€32,95","€0,00",G,💳 Revolut,Ajuda custo Rui Miguel + G + Onça LM,✅,
,19/02/2022,"€3,44","€0,00",Water Bill,💰 Checking,Contas Luz - Fevereiro,✅,
,20/02/2022,"€116,38","€0,00",Girlfriend,💰 Checking,Hotel Barcelona,✅,
,21/02/2022,"€15,28","€0,00",Auto Maintenance,💰 Checking,Fita-cola + Treino Basket Uni + Shampô anticaspa,✅,
,22/02/2022,"€290,00","€125,00",Crypto,💰 Checking,Comprar ETH + Vender hotspot,✅,
,23/02/2022,"€7,89","€0,00",Everything Else,💰 Checking,Portes Autómatos CTT,✅,
,24/02/2022,"€0,00","€1 260,91",Available to budget,💰 Checking,Ordenado,✅,
,24/02/2022,"€850,00","€0,00",Available to budget,💰 Checking,Transf Revo -> BCP,✅,
,24/02/2022,"€0,00","€850,00",Available to budget,💳 Revolut,Transf BCP -> Revo,✅,
,25/02/2022,"€2,95","€0,00",Gasoline,💰 Checking,Lousado + Viagem Aveiro - Porto,✅,
,26/02/2022,"€1,20","€0,00",Fun Money,💰 Checking,Nata,✅,
,27/02/2022,"€4,20","€0,00",Dining Out,💰 Checking,Manteigaria,✅,
,28/02/2022,"€5,80","€0,00",Fun Money,💰 Checking,PC Diga,✅,
,01/03/2022,"€1,15","€0,00",Auto Maintenance,💰 Checking,Pão Continente,✅,
,02/03/2022,"€39,90","€139,90",Clothing,💰 Checking,Reembolso botas timberland + calças Mike Davis,✅,
,03/03/2022,"€7,31",0,Dining Out,💰 Checking,Almoço Ábaco,✅,
,04/03/2022,"€20,00","€0,00",G,💳 Revolut,3g,✅,
,05/03/2022,"€76,00","€0,00",Fun Money,💰 Checking,Microfone + Scarlett,✅,
,06/03/2022,"€63,94","€20,00",Gasoline,💰 Checking,Gasolina + Portagens + IVAucher + Gasoleo,✅,
,07/03/2022,"€150,00","€0,00",House Rent,💰 Checking,Renda,✅,
,08/03/2022,"€19,05","€0,00",Water Bill,💰 Checking,Água,✅,
,09/03/2022,"€3,09","€0,00",Auto Maintenance,💰 Checking,Pão + fiambre + croissant ,✅,
,10/03/2022,"€5,00","€0,00",Fun Money,💰 Checking,Padel Matosinhos,✅,
,11/03/2022,"€13,46","€0,00",Auto Maintenance,💰 Checking,Farmácia - testes Cov + termometro,✅,
,12/03/2022,"€46,49","€0,00",Auto Maintenance,💰 Checking,Carne + Salmão + essenciais comida + testes covid + desodorizante,✅,
,13/03/2022,"€5,03","€0,00",Fun Money,💳 Revolut,Talhas Papa trocos + Destaque OLX,✅,
,14/03/2022,"€10,00","€0,00",Auto Maintenance,💳 Revolut,Depósito cofre partilhado Manuela (7.74-4.89/2),✅,
,15/03/2022,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Carregamento Yorn,✅,
,16/03/2022,"€9,90","€0,00",Electric Bill,💰 Checking,Conta luz,✅,
,17/03/2022,"€29,68","€0,00",Fun Money,💰 Checking,Viagem Barcelona (Bolt + shuttle + starbucks + compras),✅,
,18/03/2022,"€48,37","€0,00",Fun Money,💰 Checking,Passe metro + Parque Guell + Almoço + compras,✅,
,19/03/2022,"€20,23","€0,00",Fun Money,💰 Checking,Pão + castelo + starbucks + jantar,✅,
,20/03/2022,"€2,42","€0,00",Fun Money,💰 Checking,Bolt,✅,
,21/03/2022,"€14,50","€0,00",Fun Money,💰 Checking,Bolo Aniversário Lousy Town,✅,
,22/03/2022,"€130,00","€26,25",Fun Money,💰 Checking,Prenda de Aniversário + Frango de Churrasco,✅,
,22/03/2022,"€0,00","€91,00",Vacations,💰 Checking,Viagem Bélgica,,
,23/03/2022,"€40,00","€0,00",Fun Money,💰 Checking,Microfone Shure,✅,
,24/03/2022,"€11,76","€0,00",Dining Out,💰 Checking,Almoço Francesinha CES,✅,
,25/03/2022,,,,,,✅,
,26/03/2022,"€40,00","€0,00",Fun Money,💰 Checking,Mic Falso - André,✅,
,27/03/2022,"€2,00","€0,00",HBO,💰 Checking,HBO Max,✅,
,28/03/2022,"€27,28","€0,00",Auto Maintenance,💰 Checking,Compras Pingo Doce Aniversário + João Cabeleireiro + Viagens metro,✅,
,29/03/2022,"€2,00","€0,00",Fun Money,💳 Revolut,Basket Uni,✅,
,30/03/2022,"€0,00","€1 328,49",Available to budget,💰 Checking,Ordenado - 29/03 + reembolso idas Lousy + edenred,✅,
,31/03/2022,"€1 190,00","€0,00",Available to budget,💰 Checking,Transf Revo -> BCP,✅,
,31/03/2022,"€0,00","€1 190,00",Available to budget,💳 Revolut,Transf BCP -> Revo,✅,
,31/03/2022,"€8,76","€0,00",Auto Maintenance,💰 Checking,Compras Continente - Café + pão + fiambre,✅,
,01/04/2022,"€35,00","€0,00",Fun Money,💰 Checking,Cadeira escritório OLX,✅,
,02/04/2022,"€3,55","€0,00",Gasoline,💰 Checking,Portagens,✅,
,03/04/2022,"€5,60","€0,00",Fun Money,💳 Revolut,Mc c/ Rui Miguel,✅,
,04/04/2022,"€13,00","€0,00",Dining Out,💰 Checking,Kebab feira + finos + garra sonic + treino basket uni,✅,
,05/04/2022,"€0,00","€0,00",Fun Money,💰 Checking,,✅,
,06/04/2022,"€0,00","€0,00",Fun Money,💰 Checking,,✅,
,07/04/2022,"€2,30","€0,00",Gasoline,💰 Checking,Portagens,✅,
,08/04/2022,"€21,00","€0,00",Dining Out,💰 Checking,Jantar + Saída CES,✅,
,09/04/2022,"€9,97","€0,00",Auto Maintenance,💰 Checking,Pão + João Pires + Iogurtes + Teste COVID + Eosina,✅,
,10/04/2022,"€5,15","€0,00",Fun Money,💰 Checking,IQOS + Café Ruca,✅,
,11/04/2022,"€150,00","€0,00",House Rent,💰 Checking,Renda,✅,
,11/04/2022,"€8,43","€0,00",Water Bill,💰 Checking,Água,✅,
,12/04/2022,"€23,90","€0,00",G,💳 Revolut,3 + Talahs,✅,
,13/04/2022,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Carregamento Tele,✅,
,14/04/2022,"€15,00","€0,00",Fun Money,💳 Revolut,Pagar adaptador + cabo,✅,
,15/04/2022,"€20,75","€0,00",Girlfriend,💰 Checking,Brunch + Fino + Trotinete,✅,
,15/04/2022,"€4,00","€0,00",Fun Money,💳 Revolut,Mc Pardinas,✅,
,16/04/2022,"€13,28","€0,00",Fun Money,💰 Checking,Vinho Tapada das Lebres + Gin,✅,
,16/04/2022,"€14,67","€0,00",Dining Out,💳 Revolut,Jantar Clandestino André + Teles,✅,
,17/04/2022,"€34,44","€20,00",Gasoline,💰 Checking,Gasolina + IVAucher,✅,
,18/04/2022,"€79,20","€0,00",Clothing,💰 Checking,Sweat Ralph,✅,
,19/04/2022,"€7,50","€0,00",Fun Money,💰 Checking,Prenda RubenX,✅,
,20/04/2022,"€2,95","€0,00",Gasoline,💰 Checking,Portagens,✅,
,20/04/2022,"€0,00","€114,50",Crypto,💳 Revolut,Levantamento binance,✅,
,21/04/2022,"€9,76","€0,00",Dining Out,💰 Checking,Almoço Ábaco - despedida Pedro F.,✅,
,22/04/2022,"€14,15","€0,00",Electric Bill,💰 Checking,Luz,✅,
,22/04/2022,"€0,00","€55,00",Clothing,Cash,Devolução prenda de anos,✅,
,23/04/2022,"€6,00","€0,00",G,💰 Checking,G Rui M,✅,
,24/04/2022,"€9,68","€0,00",Auto Maintenance,Cash,Lágrima + tomates mini preço,✅,
,25/04/2022,"€15,00","€0,00",Internet Bill,💰 Checking,Internet,✅,
,26/04/2022,"€2,50","€0,00",Fun Money,Cash,Iqadas,✅,
,27/04/2022,"€0,00","€1 242,32",Available to budget,💰 Checking,Ordenado,✅,
,28/04/2022,"€800,00","€0,00",Available to budget,💰 Checking,Transf BCP -> Revo,✅,
,28/04/2022,"€0,00","€800,00",Available to budget,💳 Revolut,Transf BCP -> Revo,✅,
,28/04/2022,"€14,85","€0,00",Dining Out,💰 Checking,Almoço André - Madureira,✅,
,29/04/2022,"€2,00","€0,00",HBO,💰 Checking,HBO Max,✅,
,30/04/2022,"€31,36","€0,00",Auto Maintenance,💰 Checking,Tomada elétrica paga c Nexo + viagem Bolt aeroporto,✅,
,01/05/2022,"€10,00","€0,00",Auto Maintenance,💰 Checking,10 paus aos porters em Joanesburgo,✅,
,02/05/2022,"€2,84","€0,00",Auto Maintenance,💳 Revolut,Bolachas e água - África do Sul,✅,
,03/05/2022,"€4,24","€0,00",Auto Maintenance,💳 Revolut,Cotonetes + halls,✅,
,04/05/2022,"€4,37","€0,00",Fun Money,💳 Revolut,Gin,✅,
,05/05/2022,"€526,00","€0,00",Crypto,💳 Revolut,Cripto (Futuros + hnt + matic),✅,
,06/05/2022,"€6,75","€0,00",Fun Money,💳 Revolut,Gin,✅,
,07/05/2022,"€13,70","€0,00",Fun Money,💳 Revolut,Tabaco + Chapéus,✅,
,08/05/2022,"€10,00","€0,00",Cell Phone Bill,💰 Checking,Carregamento Tele,✅,
,09/05/2022,"€6,92","€0,00",Water Bill,💰 Checking,Conta da água,✅,
,10/05/2022,"€10,30","€0,00",Fun Money,💳 Revolut,Tabaco + água + bolachas,✅,
,11/05/2022,"€0,00","€0,00",Fun Money,,,✅,
,12/05/2022,"€150,00","€0,00",House Rent,💰 Checking,Renda,✅,
,13/05/2022,"€0,00","€0,00",Fun Money,,,✅,
,14/05/2022,"€0,00","€0,00",Fun Money,,,✅,
,15/05/2022,"€5,00","€0,00",Fun Money,💰 Checking,Tips e merdas South Africa,✅,
,16/05/2022,"€300,00","€0,00",Crypto,💳 Revolut,CryptoStackers Lifetime,✅,
,17/05/2022,"€13,01","€0,00",Auto Maintenance,💳 Revolut,Antibiotico,✅,
,18/05/2022,"€19,40","€0,00",Electric Bill,💰 Checking,Conta da luz,✅,
,19/05/2022,"€20,00","€0,00",Fun Money,💰 Checking,Addo Park ,✅,
,20/05/2022,"€0,00","€0,00",Fun Money,,,✅,
,21/05/2022,"€0,00","€0,00",Fun Money,,,✅,
,22/05/2022,"€35,00","€0,00",Fun Money,💳 Revolut,Flea Market,✅,
,23/05/2022,"€121,01",,Vacations,💰 Checking,Alojamento ams,✅,
,24/05/2022,"€2,38","€0,00",Fun Money,💳 Revolut,Marl,✅,
,25/05/2022,"€11,00","€0,00",Cell Phone Bill,💰 Checking,Carregamento 11 paus,✅,
